date,sentiment_corporate,sentiment_energy,sentiment_forex,sentiment_macro,news_count
2022-04-23,-0.0053,-0.658,-0.8865,0.7836,2
2022-04-24,-0.0037,-0.8918,-0.7092,-0.1036,2
2022-04-25,0.9092,-0.6243,-0.0295,-0.0881,3
2022-04-26,0.0129,-0.437,0.2657,-0.5407,3
2022-04-27,0.009,-0.3059,0.2126,0.0902,2
2022-04-28,0.0063,-0.058,0.17,0.0766,1
2022-04-29,-0.0181,0.8136,0.136,0.0651,2
2022-04-30,-0.9544,0.5695,0.6104,0.0554,2
2022-05-01,0.1686,0.4435,0.4883,0.0022,4
2022-05-02,0.118,0.3104,0.3907,-0.2859,1
2022-05-03,0.0426,0.2173,0.3125,-0.243,1
2022-05-04,0.0298,0.1521,0.25,-0.3154,2
2022-05-05,0.0209,0.1065,0.2,-0.2681,0
2022-05-06,-0.9574,0.0793,-0.8793,-0.5936,4
2022-05-07,-0.9207,-0.3738,-0.7034,0.0919,5
2022-05-08,-0.6445,-0.2617,-0.9592,0.0781,1
2022-05-09,-0.8963,0.1869,-0.9567,0.0664,5
2022-05-10,-0.0461,-0.7523,-0.32,0.0564,5
2022-05-11,-0.0608,0.6315,-0.8577,0.2673,9
2022-05-12,0.024,0.442,-0.8764,0.2272,4
2022-05-13,0.0174,0.3094,-0.1261,-0.6343,7
2022-05-14,-0.3826,0.4865,-0.1009,-0.5392,4
2022-05-15,-0.0136,0.3405,-0.0807,-0.4583,1
2022-05-16,-0.419,0.2384,-0.0646,-0.3895,2
2022-05-17,-0.2933,0.1669,-0.0517,-0.3311,0
2022-05-18,0.1974,0.1168,-0.6238,-0.2159,7
2022-05-19,-0.9532,0.0367,-0.8866,-0.7983,5
2022-05-20,0.0234,0.0257,-0.7694,-0.9581,5
2022-05-21,0.0164,0.018,-0.8677,-0.8144,1
2022-05-22,0.0115,0.0126,-0.6942,-0.6922,0
2022-05-23,-0.7972,0.0088,-0.5553,0.8807,2
2022-05-24,-0.9635,0.0062,-0.4443,0.7486,1
2022-05-25,-0.06,0.0043,-0.3554,0.6734,3
2022-05-26,0.8098,0.003,-0.2843,-0.2748,3
2022-05-27,0.8985,-0.6718,-0.8701,-0.2336,3
2022-05-28,0.6289,-0.4703,-0.6961,0.1314,1
2022-05-29,0.4403,-0.3292,0.7348,0.1117,1
2022-05-30,0.5329,0.0457,0.3946,0.9063,8
2022-05-31,0.6432,0.2714,0.8284,0.7704,5
2022-06-01,-0.9425,0.0739,0.2051,-0.2007,5
2022-06-02,-0.9252,0.7143,0.9018,0.0052,7
2022-06-03,-0.4779,-0.345,-0.8997,-0.9614,6
2022-06-04,-0.948,0.7581,0.3134,-0.8172,3
2022-06-05,-0.6636,0.5307,0.2507,0.028,1
2022-06-06,0.5909,0.3715,-0.2784,-0.4057,4
2022-06-07,0.4136,0.8236,-0.2227,-0.3448,1
2022-06-08,-0.7608,0.5765,0.3997,-0.2931,2
2022-06-09,0.8239,0.0494,0.8359,-0.0054,6
2022-06-10,0.2412,0.0346,-0.8918,-0.9654,5
2022-06-11,0.1688,0.0242,-0.7135,-0.8206,0
2022-06-12,0.1182,0.1241,-0.5708,0.3591,2
2022-06-13,-0.4646,0.2407,-0.934,0.2459,6
2022-06-14,-0.1836,0.1685,-0.8737,-0.7185,4
2022-06-15,-0.797,0.5891,-0.9142,-0.1985,6
2022-06-16,0.8709,0.4124,-0.8389,-0.1137,4
2022-06-17,0.2021,0.5887,-0.9379,-0.6692,7
2022-06-18,-0.6858,0.4121,0.8862,-0.5688,2
2022-06-19,-0.4801,0.2885,0.709,0.7018,1
2022-06-20,-0.9576,0.0825,-0.2184,0.5965,5
2022-06-21,0.2985,0.0578,-0.8282,0.232,10
2022-06-22,-0.9535,-0.4186,-0.1484,0.1001,5
2022-06-23,-0.0255,0.0634,0.8788,0.8591,7
2022-06-24,-0.8388,0.0444,-0.9422,0.7302,3
2022-06-25,-0.3935,0.8683,-0.7538,0.6207,3
2022-06-26,-0.2754,0.6078,-0.5566,-0.6536,2
2022-06-27,0.912,0.9023,-0.197,-0.5556,6
2022-06-28,-0.9476,-0.4217,-0.1576,0.0532,4
2022-06-29,-0.6819,-0.757,0.784,-0.0194,7
2022-06-30,0.374,-0.5299,0.41,-0.0164,4
2022-07-01,-0.0289,-0.3709,0.328,0.7404,3
2022-07-02,-0.0203,-0.2597,0.2624,0.6293,0
2022-07-03,-0.0142,-0.9039,0.2099,0.5349,1
2022-07-04,-0.8958,0.8006,0.2896,0.4547,5
2022-07-05,-0.95,0.5604,-0.822,0.6678,6
2022-07-06,-0.7365,-0.4528,-0.9211,0.5676,6
2022-07-07,-0.5155,0.3074,0.3686,0.5437,7
2022-07-08,0.0044,0.5047,0.2949,-0.0623,4
2022-07-09,-0.4095,0.3533,0.2359,-0.053,2
2022-07-10,-0.2867,0.0405,0.1887,-0.3289,2
2022-07-11,-0.2007,0.0284,0.151,-0.2796,0
2022-07-12,-0.1405,0.0198,0.1208,-0.2376,0
2022-07-13,0.8799,0.0139,-0.9054,0.0169,4
2022-07-14,0.4819,0.0097,0.6834,0.0144,3
2022-07-15,-0.9606,0.0798,-0.8133,0.0122,5
2022-07-16,-0.6724,-0.42,-0.0067,0.0104,3
2022-07-17,-0.4707,-0.294,-0.0054,0.0088,0
2022-07-18,-0.9466,-0.2058,-0.9428,0.0075,5
2022-07-19,-0.4137,-0.1441,-0.9378,0.8572,3
2022-07-20,-0.5978,0.505,-0.6356,0.2286,16
2022-07-21,-0.9512,0.3535,-0.6569,0.3217,9
2022-07-22,0.8551,0.2475,-0.8802,-0.788,4
2022-07-23,0.5986,0.1732,-0.7042,-0.6698,0
2022-07-24,0.419,0.6717,-0.3042,-0.5693,2
2022-07-25,-0.9552,0.4702,-0.6945,-0.4839,6
2022-07-26,0.6683,0.3291,-0.9097,-0.4113,4
2022-07-27,0.4132,0.2304,-0.7086,-0.3496,5
2022-07-28,0.8975,0.1613,-0.9399,0.4802,6
2022-07-29,-0.9173,-0.3967,-0.2731,0.4081,5
2022-07-30,-0.6421,0.301,-0.9231,0.8506,4
2022-07-31,-0.4495,0.0965,0.7869,0.723,2
2022-08-01,-0.445,0.075,-0.0426,0.6367,11
2022-08-02,-0.0371,0.0525,0.5296,0.6501,9
2022-08-03,0.821,-0.4118,0.7942,0.5526,4
2022-08-04,0.6296,-0.2883,0.7545,-0.3252,7
2022-08-05,0.4232,-0.2018,0.5348,-0.2764,4
2022-08-06,0.2962,0.2659,0.4278,-0.4548,3
2022-08-07,0.2074,-0.8544,0.3422,-0.3866,1
2022-08-08,-0.0254,-0.9351,0.0773,0.4922,7
2022-08-09,-0.3535,0.0359,0.0618,0.4183,3
2022-08-10,0.3524,0.0251,0.2289,0.3556,5
2022-08-11,0.0027,0.6063,0.6096,0.3022,9
2022-08-12,0.6618,0.4244,0.6731,0.2569,4
2022-08-13,0.8758,0.2971,-0.0437,0.4252,5
2022-08-14,0.6131,0.208,-0.035,0.3614,0
2022-08-15,0.9094,0.1456,0.6711,0.3072,4
2022-08-16,-0.9463,-0.9266,-0.1552,0.8956,5
2022-08-17,-0.2488,-0.6486,-0.0456,0.1208,3
2022-08-18,-0.6898,-0.454,-0.5807,-0.0976,5
2022-08-19,-0.6202,-0.3178,-0.4646,0.3511,6
2022-08-20,-0.1158,-0.2225,0.6872,-0.056,5
2022-08-21,-0.1391,0.9039,0.0065,0.0368,6
2022-08-22,-0.0974,0.6327,-0.5386,0.0076,6
2022-08-23,-0.2924,0.018,-0.9453,0.0064,7
2022-08-24,-0.9158,0.7318,-0.928,-0.4658,6
2022-08-25,-0.7673,0.5123,-0.9125,-0.3959,3
2022-08-26,-0.9072,0.0692,-0.9406,-0.3365,4
2022-08-27,-0.635,0.0467,-0.7525,0.9112,2
2022-08-28,-0.4445,0.0773,-0.602,-0.3318,3
2022-08-29,-0.81,0.0541,-0.9094,-0.2821,6
2022-08-30,-0.7876,-0.3724,0.853,-0.2398,4
2022-08-31,-0.7682,0.4601,0.6285,-0.2038,5
2022-09-01,-0.5378,0.9179,0.8837,0.4826,4
2022-09-02,-0.3764,0.6425,-0.9463,0.6657,4
2022-09-03,-0.4184,0.4498,-0.757,0.1638,6
2022-09-04,-0.2929,0.3148,-0.6056,0.1393,0
2022-09-05,-0.6173,0.2204,-0.0892,0.1184,7
2022-09-06,-0.4953,0.1543,-0.9404,0.1006,5
2022-09-07,-0.3,-0.2879,-0.9317,0.0855,6
2022-09-08,-0.3248,-0.2015,-0.8064,0.0727,4
2022-09-09,0.5092,-0.1411,-0.7263,0.0618,7
2022-09-10,0.3565,0.033,-0.581,0.0525,3
2022-09-11,-0.823,-0.8841,-0.4648,-0.8979,3
2022-09-12,-0.8342,-0.0139,-0.9357,0.0253,6
2022-09-13,0.7889,0.6567,-0.6765,-0.4358,8
2022-09-14,-0.2918,0.4597,-0.9366,-0.0049,6
2022-09-15,-0.0373,0.3218,-0.7577,-0.3266,8
2022-09-16,-0.5891,-0.9459,-0.868,-0.2776,5
2022-09-17,-0.832,-0.8843,-0.6944,-0.236,2
2022-09-18,-0.5824,0.0531,-0.3733,0.4281,3
2022-09-19,-0.9483,-0.1244,-0.482,0.1451,10
2022-09-20,-0.19,0.0597,-0.9556,0.1233,4
2022-09-21,-0.2228,0.3046,-0.9351,0.1048,5
2022-09-22,-0.3237,0.2132,0.461,-0.4788,5
2022-09-23,-0.9606,0.8354,-0.1578,-0.407,3
2022-09-24,0.1415,0.8806,-0.3037,-0.4744,9
2022-09-25,0.915,-0.0373,-0.243,-0.4033,2
2022-09-26,0.8262,-0.0261,0.9076,-0.3428,5
2022-09-27,0.3734,0.0063,0.8852,-0.2914,7
2022-09-28,-0.9267,0.2127,0.467,-0.2477,6
2022-09-29,-0.5436,-0.4626,0.9121,-0.2105,4
2022-09-30,0.5824,0.4041,0.2064,-0.0178,9
2022-10-01,0.4077,-0.002,-0.007,0.4324,5
2022-10-02,0.2854,0.0111,0.8539,0.039,5
2022-10-03,-0.715,-0.5614,0.7846,0.0332,10
2022-10-04,0.901,-0.393,0.3875,0.0282,4
2022-10-05,0.489,-0.933,0.6851,-0.0585,6
2022-10-06,0.9062,0.0424,0.4152,0.0251,7
2022-10-07,-0.8915,0.3205,0.6841,-0.3704,8
2022-10-08,0.3313,-0.3528,0.5473,-0.5698,4
2022-10-09,0.2319,0.0188,0.3845,-0.4843,3
2022-10-10,0.1623,0.0132,0.5582,0.0621,3
2022-10-11,-0.4436,0.0916,0.3942,-0.4939,8
2022-10-12,-0.6159,0.079,-0.9347,-0.4198,5
2022-10-13,-0.3263,0.0553,-0.7465,-0.3568,2
2022-10-14,-0.946,0.5212,-0.4368,-0.9449,5
2022-10-15,-0.3148,0.4659,-0.3494,-0.3848,4
2022-10-16,-0.2204,0.3261,-0.2795,-0.3271,0
2022-10-17,-0.8881,0.2283,-0.7243,-0.8105,4
2022-10-18,0.0541,0.1598,-0.3623,0.899,5
2022-10-19,0.4013,0.1119,-0.9569,0.7642,5
2022-10-20,-0.9567,0.0283,0.6779,0.6495,3
2022-10-21,-0.2584,0.0198,0.5479,0.5521,4
2022-10-22,-0.1809,0.0139,0.4383,0.4693,0
2022-10-23,-0.1266,0.0097,0.3507,0.6116,1
2022-10-24,-0.3547,0.0068,0.5912,0.5199,2
2022-10-25,-0.1921,0.4395,0.6531,0.004,8
2022-10-26,-0.9552,0.6093,-0.8893,0.0652,5
2022-10-27,0.1669,0.1759,-0.0479,-0.0144,8
2022-10-28,-0.9156,-0.0367,-0.6192,0.1242,10
2022-10-29,-0.3662,-0.4546,0.9226,0.1056,5
2022-10-30,0.1849,-0.3182,0.7718,0.0897,2
2022-10-31,0.5406,-0.3572,-0.3131,-0.1425,7
2022-11-01,0.3784,-0.1416,0.4159,-0.8284,8
2022-11-02,0.6701,-0.0991,-0.8595,-0.7041,2
2022-11-03,0.9064,-0.0694,-0.9482,-0.5985,2
2022-11-04,-0.9604,-0.7669,0.5867,-0.5087,3
2022-11-05,-0.5908,-0.5368,0.4694,0.0311,2
2022-11-06,-0.4136,-0.3758,0.0961,0.0264,1
2022-11-07,0.0756,-0.263,0.3668,0.0225,3
2022-11-08,0.3255,0.9182,0.8057,0.0191,6
2022-11-09,0.2279,0.5735,0.6446,0.2452,6
2022-11-10,0.5713,0.4014,0.6411,0.042,5
2022-11-11,0.4353,0.4931,-0.3298,-0.9593,6
2022-11-12,0.3047,0.7717,-0.2638,-0.8154,1
2022-11-13,0.2133,0.5402,-0.2111,-0.6931,0
2022-11-14,-0.0579,0.195,-0.9142,0.025,5
2022-11-15,-0.4214,0.0171,-0.9378,0.8717,7
2022-11-16,0.4136,0.8616,-0.8611,0.7409,4
2022-11-17,0.2895,0.6031,-0.8675,-0.8503,3
2022-11-18,0.2025,-0.7052,-0.9498,-0.2741,7
2022-11-19,-0.9487,-0.4936,-0.909,-0.9129,3
2022-11-20,-0.6641,0.5098,-0.7272,0.0007,3
2022-11-21,0.8981,0.3569,-0.9571,0.0006,3
2022-11-22,0.4293,-0.7094,0.2548,-0.003,6
2022-11-23,0.022,0.3879,0.2666,-0.9332,6
2022-11-24,-0.5262,-0.5375,-0.8566,0.2392,6
2022-11-25,-0.0922,-0.3762,0.5782,0.6249,6
2022-11-26,0.8657,-0.2634,0.4626,0.5312,1
2022-11-27,0.0831,-0.1844,0.37,-0.6774,3
2022-11-28,0.2283,-0.1291,0.5935,0.8164,4
2022-11-29,0.9043,0.7445,0.5192,-0.4908,5
2022-11-30,-0.9296,0.8467,-0.3869,-0.4172,3
2022-12-01,0.5547,0.1034,0.405,-0.2629,7
2022-12-02,-0.9477,0.0724,-0.2824,0.4148,5
2022-12-03,-0.7144,0.0507,-0.2259,0.4634,3
2022-12-04,-0.3571,0.0355,-0.1807,0.3939,2
2022-12-05,-0.9285,0.0248,-0.1402,0.3348,3
2022-12-06,-0.453,0.0174,-0.8592,0.2846,3
2022-12-07,0.8209,0.0122,-0.9013,0.2419,2
2022-12-08,-0.9155,-0.8844,-0.8345,0.2056,3
2022-12-09,-0.5493,-0.6191,-0.6967,-0.4561,4
2022-12-10,0.4118,-0.4334,-0.5574,-0.3877,2
2022-12-11,0.2883,-0.3033,-0.4459,-0.3295,0
2022-12-12,-0.4287,-0.2123,-0.4674,-0.2801,4
2022-12-13,0.324,-0.3005,-0.8987,-0.2381,7
2022-12-14,-0.4594,-0.2104,0.0723,-0.2024,4
2022-12-15,-0.957,-0.145,-0.7972,-0.172,4
2022-12-16,0.2164,0.4174,0.105,-0.1462,6
2022-12-17,0.7701,0.2921,0.084,-0.9606,2
2022-12-18,0.5391,-0.8594,0.0672,-0.8165,1
2022-12-19,-0.9068,-0.8362,0.2332,-0.209,7
2022-12-20,-0.9441,-0.949,-0.676,0.8281,5
2022-12-21,-0.9182,-0.6643,-0.8957,0.7039,4
2022-12-22,-0.3428,-0.2291,-0.2184,-0.581,11
2022-12-23,-0.9544,-0.1243,-0.6823,-0.4938,3
2022-12-24,-0.6355,-0.087,-0.5458,-0.4197,1
2022-12-25,-0.9609,-0.0609,-0.4367,-0.3568,1
2022-12-26,0.809,-0.0426,0.0041,-0.0274,4
2022-12-27,-0.0783,-0.6138,-0.8593,-0.0233,5
2022-12-28,-0.4385,0.792,-0.9537,0.6575,8
2022-12-29,0.9051,0.8758,-0.1106,0.5589,4
2022-12-30,0.5611,0.1705,-0.8756,-0.3206,7
2022-12-31,0.3724,0.0424,-0.7005,-0.2726,4
2023-01-01,-0.4508,0.0297,-0.5604,-0.2317,1
2023-01-02,0.1858,-0.8442,0.0376,-0.2429,8
2023-01-03,0.0299,-0.0829,-0.7153,-0.2065,5
2023-01-04,-0.9156,-0.058,-0.9523,-0.1755,2
2023-01-05,0.7962,-0.0406,-0.9491,-0.1492,2
2023-01-06,0.4942,-0.0284,-0.92,0.4997,4
2023-01-07,-0.326,-0.0199,-0.9509,0.4247,2
2023-01-08,-0.2282,-0.9634,-0.7607,0.361,1
2023-01-09,-0.9539,-0.6744,-0.8955,0.3069,3
2023-01-10,-0.0196,0.1075,-0.2643,0.4604,8
2023-01-11,-0.0418,0.0752,-0.9426,-0.9327,5
2023-01-12,0.4077,0.8644,-0.7842,-0.178,7
2023-01-13,-0.2398,0.0297,-0.8844,-0.9665,7
2023-01-14,0.4354,0.8954,-0.7075,0.0986,4
2023-01-15,0.3048,0.6268,-0.566,0.8694,1
2023-01-16,-0.9583,0.4387,-0.9358,0.739,3
2023-01-17,-0.2656,0.3071,-0.9433,0.44,6
2023-01-18,-0.5734,0.775,-0.884,0.935,6
2023-01-19,-0.4482,0.5425,-0.9533,-0.6877,6
2023-01-20,-0.42,0.029,-0.9336,0.5676,7
2023-01-21,-0.4416,0.0203,-0.7469,0.4825,2
2023-01-22,-0.3092,0.0142,-0.5975,0.008,1
2023-01-23,-0.2164,0.0099,-0.4788,0.1668,7
2023-01-24,0.1445,0.007,-0.9501,0.1417,2
2023-01-25,0.9148,0.0049,-0.5044,0.1205,3
2023-01-26,0.3537,-0.8961,-0.0257,0.1024,6
2023-01-27,-0.9544,-0.8698,-0.8089,-0.7002,9
2023-01-28,-0.6681,-0.6089,0.2774,-0.5952,3
2023-01-29,-0.4677,-0.0027,0.8202,-0.9174,3
2023-01-30,-0.9386,-0.0019,-0.6991,0.459,8
2023-01-31,0.7261,0.4099,0.9052,0.5454,9
2023-02-01,-0.4597,-0.2122,-0.3619,0.5127,8
2023-02-02,0.0688,0.2764,-0.9482,0.1479,9
2023-02-03,-0.9564,0.1935,-0.9455,-0.3823,5
2023-02-04,-0.6695,0.0945,-0.9445,-0.325,3
2023-02-05,0.717,0.0662,-0.7556,-0.2762,1
2023-02-06,0.4315,0.0463,0.8973,-0.2348,3
2023-02-07,0.2753,-0.0053,-0.6936,-0.7843,5
2023-02-08,0.8297,-0.3578,0.8977,-0.8721,7
2023-02-09,0.7525,-0.2505,0.3797,-0.7413,4
2023-02-10,-0.0052,-0.1753,0.0179,-0.0118,5
2023-02-11,-0.4202,0.7725,0.0143,-0.01,4
2023-02-12,0.412,0.5407,0.0115,0.831,2
2023-02-13,-0.9475,0.3785,-0.6284,0.7063,2
2023-02-14,-0.6002,0.265,0.9167,-0.8867,6
2023-02-15,0.4777,0.514,0.8269,0.785,7
2023-02-16,0.495,0.7507,0.8464,0.6672,4
2023-02-17,0.5538,-0.1232,0.8465,-0.6828,6
2023-02-18,0.3877,-0.0223,0.6772,-0.5804,1
2023-02-19,-0.1595,0.1577,0.5418,-0.4933,4
2023-02-20,-0.9492,0.1104,0.738,-0.9587,5
2023-02-21,-0.5755,0.6801,-0.9103,-0.8149,3
2023-02-22,0.3657,0.4761,0.6897,0.0359,5
2023-02-23,0.6126,0.1705,0.7352,0.0305,6
2023-02-24,-0.4343,0.1194,0.0534,-0.0177,5
2023-02-25,-0.9326,0.0836,0.0427,-0.015,1
2023-02-26,-0.0032,0.0585,0.0341,-0.0128,1
2023-02-27,0.1858,0.0409,0.7927,-0.0109,6
2023-02-28,0.0038,0.7653,-0.8194,0.2196,4
2023-03-01,-0.2575,-0.9437,-0.9064,0.112,8
2023-03-02,0.836,-0.6606,-0.9446,0.6846,4
2023-03-03,0.7968,0.9175,0.4499,-0.4735,7
2023-03-04,0.2337,0.6422,0.3599,-0.4025,3
2023-03-05,0.2348,-0.9107,0.288,-0.3421,2
2023-03-06,-0.0968,-0.6375,0.3248,-0.2908,7
2023-03-07,-0.0355,0.0878,0.5437,-0.2472,4
2023-03-08,0.7795,0.0615,-0.9558,-0.2101,4
2023-03-09,0.2216,-0.9192,-0.9616,-0.3922,8
2023-03-10,0.8411,-0.6434,-0.1687,-0.3334,2
2023-03-11,0.8302,0.3904,0.0776,0.001,6
2023-03-12,0.2651,-0.8842,0.0621,0.0008,2
2023-03-13,0.4713,-0.6189,-0.8804,0.0166,9
2023-03-14,-0.3185,-0.4333,-0.9578,0.0141,3
2023-03-15,0.7827,-0.3033,-0.9428,0.012,2
2023-03-16,-0.9546,-0.2123,0.6288,0.4877,4
2023-03-17,-0.1831,-0.5188,-0.4075,0.8975,8
2023-03-18,-0.2742,-0.3632,-0.326,0.06,4
2023-03-19,-0.1919,-0.2542,-0.2608,-0.6414,1
2023-03-20,-0.9289,-0.178,-0.9181,0.1269,5
2023-03-21,-0.3983,-0.1246,0.015,0.4055,6
2023-03-22,-0.1847,0.7405,-0.109,0.3447,6
2023-03-23,0.0842,0.7669,-0.0872,0.293,4
2023-03-24,-0.8525,0.5368,-0.0698,0.8513,2
2023-03-25,-0.5968,0.3758,-0.0558,0.7236,0
2023-03-26,-0.4177,0.263,-0.0446,0.8943,1
2023-03-27,0.2598,0.1841,-0.8394,0.7602,3
2023-03-28,0.3661,0.1289,0.4183,0.6461,3
2023-03-29,-0.9591,-0.4176,-0.8367,0.5492,3
2023-03-30,-0.7286,-0.2923,0.8167,-0.9501,3
2023-03-31,0.7929,-0.9246,-0.8695,0.6558,5
2023-04-01,-0.2275,0.3584,-0.6956,-0.1749,14
2023-04-02,-0.1592,0.4829,-0.5565,-0.1486,1
2023-04-03,-0.9455,0.5107,-0.6046,-0.598,6
2023-04-04,-0.9154,0.4166,-0.946,0.7449,5
2023-04-05,-0.9169,0.2916,-0.9094,0.6332,2
2023-04-06,0.6623,0.2041,0.6396,-0.4784,5
2023-04-07,0.0355,0.1429,-0.8068,0.0468,6
2023-04-08,0.0248,0.1,-0.6454,0.0398,0
2023-04-09,0.0174,-0.9058,-0.5164,-0.7964,3
2023-04-10,-0.4387,-0.6341,-0.5586,-0.677,4
2023-04-11,-0.4346,-0.8406,-0.2274,-0.5754,5
2023-04-12,0.8647,0.1,-0.1473,-0.4891,4
2023-04-13,0.6053,0.07,-0.0865,-0.7342,2
2023-04-14,0.4237,-0.7277,0.0031,-0.3895,4
2023-04-15,-0.8161,0.32,0.0025,-0.4166,7
2023-04-16,-0.5713,0.224,0.002,-0.3541,0
2023-04-17,-0.3144,0.1568,-0.0307,-0.0523,7
2023-04-18,0.1347,-0.9464,0.7219,0.0234,4
2023-04-19,0.0085,-0.6625,0.6245,0.0199,3
2023-04-20,-0.951,0.8469,0.7359,0.8958,4
2023-04-21,0.8977,0.5928,0.5887,0.7492,2
2023-04-22,-0.2119,0.415,0.471,0.1045,2
2023-04-23,-0.1483,0.2905,0.3768,0.0888,0
2023-04-24,-0.1038,0.2033,0.3014,0.0755,0
2023-04-25,0.031,-0.387,0.2411,0.7843,3
2023-04-26,0.0217,-0.2709,0.1929,0.0354,1
2023-04-27,-0.7771,-0.1896,0.1874,0.0301,2
2023-04-28,0.7184,-0.3302,0.858,0.9104,6
2023-04-29,0.4709,-0.2312,0.6864,-0.3517,3
2023-04-30,0.3296,-0.1618,0.5491,-0.2989,0
2023-05-01,0.2307,-0.1133,0.4393,-0.2541,0
2023-05-02,0.2048,0.0236,0.7532,-0.9098,6
2023-05-03,-0.0484,0.0153,0.6026,-0.1484,3
2023-05-04,-0.8584,0.1114,-0.2696,-0.0422,5
2023-05-05,0.6109,0.078,-0.5694,-0.9643,4
2023-05-06,0.4276,0.0216,-0.4555,0.13,2
2023-05-07,0.0694,0.0151,-0.3644,0.1105,1
2023-05-08,-0.8173,0.0106,-0.6972,-0.1441,5
2023-05-09,-0.3921,0.4931,-0.9226,-0.011,7
2023-05-10,-0.9437,0.3452,-0.9455,-0.0093,2
2023-05-11,0.2412,0.2416,-0.2299,-0.9427,6
2023-05-12,0.3462,0.9005,0.2492,-0.8013,8
2023-05-13,-0.763,0.6304,0.1993,-0.6811,1
2023-05-14,-0.5341,0.4412,0.1595,-0.5789,0
2023-05-15,-0.1604,0.3089,-0.1493,-0.4921,4
2023-05-16,0.3546,-0.9516,0.6348,-0.4183,5
2023-05-17,-0.9496,0.133,-0.9411,-0.3555,4
2023-05-18,-0.9517,-0.6089,-0.846,-0.9261,6
2023-05-19,-0.8277,-0.8082,-0.9404,-0.8552,4
2023-05-20,-0.5794,-0.5657,-0.7523,0.295,2
2023-05-21,-0.4056,-0.396,-0.6019,0.2507,0
2023-05-22,-0.6152,-0.2772,-0.9447,0.2794,5
2023-05-23,-0.9362,0.2382,-0.9491,0.2375,4
2023-05-24,-0.2909,0.6153,-0.459,0.2019,8
2023-05-25,-0.2932,0.6744,-0.4182,-0.9516,5
2023-05-26,-0.9539,0.6019,0.7795,-0.0247,6
2023-05-27,-0.6677,0.4213,0.6236,-0.021,0
2023-05-28,-0.4674,0.2949,0.4989,-0.0178,0
2023-05-29,0.3827,0.2065,-0.0086,-0.0152,5
2023-05-30,0.0681,0.1445,0.5371,-0.0129,3
2023-05-31,-0.118,0.1012,-0.89,-0.2795,4
2023-06-01,-0.9322,0.0708,0.7621,-0.2867,8
2023-06-02,0.8028,0.0496,-0.6095,-0.4776,6
2023-06-03,0.562,0.0347,-0.4876,-0.4059,0
2023-06-04,0.7926,0.0243,-0.3901,-0.345,1
2023-06-05,0.7456,0.017,-0.9488,-0.2933,4
2023-06-06,0.9097,-0.0417,-0.5642,0.0289,5
2023-06-07,0.8585,0.1257,-0.045,0.0246,4
2023-06-08,-0.9513,0.735,-0.6392,0.0127,6
2023-06-09,0.7771,0.0118,-0.9186,-0.6058,6
2023-06-10,0.544,0.7706,-0.7349,-0.515,1
2023-06-11,0.3808,0.5394,-0.5879,-0.4377,0
2023-06-12,-0.9578,0.3776,-0.9077,0.0422,5
2023-06-13,-0.9557,0.2643,-0.9502,0.0494,4
2023-06-14,-0.8099,0.1481,-0.5538,-0.476,7
2023-06-15,-0.483,0.1037,0.0031,0.2546,5
2023-06-16,-0.8841,0.0726,-0.3884,0.9276,4
2023-06-17,-0.9032,0.7048,-0.3107,0.7885,3
2023-06-18,0.0582,0.4934,-0.2486,-0.3563,2
2023-06-19,-0.9443,0.6707,0.3598,0.1445,5
2023-06-20,-0.4091,0.4695,0.7591,0.1228,4
2023-06-21,-0.9108,0.0393,0.1657,0.1044,4
2023-06-22,-0.8058,0.0676,0.5563,-0.031,6
2023-06-23,-0.9559,0.0473,-0.2629,-0.9551,3
2023-06-24,-0.8435,0.0331,-0.2103,-0.8118,1
2023-06-25,-0.5904,-0.8569,0.8704,0.8879,3
2023-06-26,0.7051,-0.5998,0.3856,0.6591,6
2023-06-27,-0.3358,-0.9035,0.2902,0.9162,7
2023-06-28,-0.8699,-0.6324,0.8332,-0.5657,5
2023-06-29,-0.6089,-0.4427,-0.8031,-0.4808,1
2023-06-30,-0.4263,-0.3099,-0.6425,0.1293,1
2023-07-01,-0.2984,-0.2169,-0.514,0.1099,0
2023-07-02,-0.2089,-0.1519,-0.1885,0.0934,1
2023-07-03,0.7376,-0.1063,0.6231,-0.9345,9
2023-07-04,-0.9044,0.6043,0.8097,0.4216,8
2023-07-05,-0.8834,-0.9465,-0.9253,0.3644,7
2023-07-06,0.2861,0.9217,-0.0726,0.0445,8
2023-07-07,0.2003,0.6452,-0.1191,0.0378,3
2023-07-08,-0.8706,-0.0649,-0.0953,-0.8158,4
2023-07-09,0.0046,-0.0454,-0.0762,-0.6934,1
2023-07-10,-0.3216,-0.0318,-0.4106,-0.5894,5
2023-07-11,0.9165,0.4606,-0.1594,0.6908,5
2023-07-12,0.4823,-0.8865,0.788,0.5872,5
2023-07-13,0.0768,-0.9002,0.8577,0.466,9
2023-07-14,0.5311,-0.6301,0.6862,0.3701,5
2023-07-15,0.9154,-0.0922,0.5489,0.3146,2
2023-07-16,0.6408,-0.0645,0.4391,0.2674,0
2023-07-17,-0.9247,-0.0452,-0.2958,0.2273,4
2023-07-18,0.4364,-0.3116,-0.3771,0.6477,7
2023-07-19,0.8398,0.2939,-0.0518,0.5505,6
2023-07-20,0.8362,0.2058,-0.9506,0.87,3
2023-07-21,0.0453,0.8948,-0.9357,0.7395,3
