date,sentiment_corporate,has_corporate,sentiment_energy,has_energy,sentiment_forex,has_forex,sentiment_macro,has_macro,news_count
2018-10-28,0.1549,1.0,0.17579999999999998,1.0,0.4953,1.0,0.0,0.0,5
2018-10-29,0.2633,1.0,0.23797000000000001,1.0,0.0,0.0,-0.21785,1.0,20
2018-10-30,0.4909333333333333,1.0,0.2732,1.0,0.0,0.0,0.7803,1.0,8
2018-10-31,0.5689666666666667,1.0,-0.319,1.0,0.0,0.0,0.026049999999999997,1.0,10
2018-11-01,0.07718333333333334,1.0,-0.33706,1.0,0.0,0.0,0.4283,1.0,13
2018-11-02,0.9042,1.0,0.6002,1.0,0.0,0.0,0.26676666666666665,1.0,11
2018-11-03,0.0324,1.0,0.0,0.0,0.0,0.0,0.54585,1.0,5
2018-11-04,0.141575,1.0,-0.3922,1.0,0.0,0.0,0.0,0.0,5
2018-11-05,0.23585,1.0,-0.22575,1.0,0.0528,1.0,0.0464,1.0,10
2018-11-06,-0.06305999999999998,1.0,0.20337777777777777,1.0,0.0,0.0,0.0,0.0,14
2018-11-07,0.2777833333333333,1.0,0.0802,1.0,0.0,0.0,-0.23163999999999998,1.0,12
2018-11-08,-0.046075000000000005,1.0,0.3976,1.0,0.0,0.0,-0.0926,1.0,13
2018-11-09,0.13006666666666666,1.0,-0.1899,1.0,0.0,0.0,-0.19984,1.0,12
2018-11-10,0.20506000000000002,1.0,0.54525,1.0,-0.006,1.0,-0.1757,1.0,12
2018-11-11,0.3647,1.0,0.04276666666666667,1.0,0.0,0.0,0.0,0.0,4
2018-11-12,-0.135525,1.0,0.14578,1.0,0.0,0.0,0.7772,1.0,11
2018-11-13,0.32784,1.0,-0.23613999999999996,1.0,0.0,0.0,-0.11555999999999997,1.0,15
2018-11-14,0.4325,1.0,0.14536,1.0,0.0,0.0,-0.02894000000000001,1.0,19
2018-11-15,0.1043,1.0,0.0035000000000000218,1.0,0.0,0.0,0.11761999999999999,1.0,10
2018-11-16,0.5015,1.0,0.1151,1.0,0.0,0.0,0.2637,1.0,7
2018-11-17,0.33215,1.0,0.19205,1.0,-0.084,1.0,-0.23873333333333333,1.0,8
2018-11-18,0.0803,1.0,-0.08560000000000001,1.0,0.0,0.0,0.8293,1.0,4
2018-11-19,0.9193,1.0,-0.9378500000000001,1.0,0.0,0.0,0.3280666666666667,1.0,6
2018-11-20,-0.12501666666666666,1.0,0.0374,1.0,0.0,0.0,-0.26924000000000003,1.0,13
2018-11-21,0.0,0.0,0.015866666666666696,1.0,0.0,0.0,-0.7154,1.0,4
2018-11-22,0.09685,1.0,0.266925,1.0,0.0,0.0,-0.11430000000000001,1.0,12
2018-11-23,0.06074999999999999,1.0,-0.26355,1.0,0.0,0.0,-0.07976666666666667,1.0,11
2018-11-24,-0.8618,1.0,0.10400000000000001,1.0,0.0,0.0,0.0,0.0,5
2018-11-25,0.0,0.0,0.7658,1.0,0.0,0.0,0.0,0.0,1
2018-11-26,0.12069999999999999,1.0,0.1088625,1.0,0.6257,1.0,-0.3277,1.0,14
2018-11-27,-0.014550000000000007,1.0,-0.4765166666666667,1.0,0.0,0.0,0.0,0.0,8
2018-11-28,0.525,1.0,-0.4153,1.0,0.0,0.0,0.11297499999999998,1.0,9
2018-11-29,0.9207,1.0,-0.8849,1.0,0.0,0.0,0.1254,1.0,7
2018-11-30,0.45483333333333337,1.0,-0.08809999999999998,1.0,0.0,0.0,0.04815555555555557,1.0,19
2018-12-01,-0.2676,1.0,0.0,0.0,-0.78935,1.0,0.38215,1.0,5
2018-12-02,-0.40804999999999997,1.0,0.03749999999999999,1.0,0.3778,1.0,0.361,1.0,6
2018-12-03,0.044399999999999995,1.0,0.24813333333333334,1.0,-0.0719,1.0,0.33562000000000003,1.0,14
2018-12-04,0.37106666666666666,1.0,-0.16073333333333334,1.0,-0.00605,1.0,0.32393333333333335,1.0,17
2018-12-05,0.22425555555555554,1.0,0.27525,1.0,0.0,0.0,0.3104,1.0,16
2018-12-06,0.2152,1.0,0.2649333333333333,1.0,0.0,0.0,0.10786666666666662,1.0,14
2018-12-07,0.1724,1.0,-0.0887,1.0,0.0,0.0,-0.275275,1.0,17
2018-12-08,-0.4243333333333334,1.0,0.3373,1.0,0.0,0.0,0.08895,1.0,6
2018-12-09,0.0,0.0,-0.9026,1.0,0.0009,1.0,0.5748,1.0,3
2018-12-10,-0.7723500000000001,1.0,0.34883333333333333,1.0,0.0993,1.0,0.0,0.0,6
2018-12-11,-0.07339999999999999,1.0,-0.07141666666666667,1.0,0.0,0.0,0.0,0.0,9
2018-12-12,-0.7201,1.0,0.23506,1.0,0.0,0.0,0.2689,1.0,14
2018-12-13,0.018166666666666664,1.0,0.07585000000000001,1.0,0.0,0.0,-0.5253,1.0,16
2018-12-14,-0.1892,1.0,-0.263125,1.0,0.0,0.0,0.0496,1.0,13
2018-12-15,0.0,0.0,0.0,0.0,-0.6553,1.0,-0.0096,1.0,2
2018-12-16,-0.7511,1.0,-0.0182,1.0,0.0,0.0,0.029750000000000002,1.0,7
2018-12-17,-0.9251499999999999,1.0,-0.11929999999999999,1.0,0.8472,1.0,0.0698,1.0,12
2018-12-18,0.0303,1.0,-0.1849,1.0,0.0,0.0,0.444,1.0,9
2018-12-19,0.0,0.0,-0.313,1.0,0.0,0.0,0.08144,1.0,12
2018-12-20,-0.448,1.0,-0.13847142857142858,1.0,0.0,0.0,0.21954285714285712,1.0,16
2018-12-21,-0.06234000000000002,1.0,0.145475,1.0,0.0,0.0,0.5582333333333334,1.0,12
2018-12-22,-0.12610000000000002,1.0,-0.8044,1.0,0.0,0.0,0.0,0.0,3
2018-12-23,-0.2598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2018-12-24,0.2212333333333333,1.0,-0.649175,1.0,0.2913,1.0,0.47405,1.0,10
2018-12-25,0.6109,1.0,-0.2722,1.0,0.0,0.0,0.0,0.0,2
2018-12-26,0.68114,1.0,0.0953625,1.0,0.0,0.0,-0.18943333333333334,1.0,16
2018-12-27,0.232375,1.0,0.17682,1.0,0.0,0.0,0.52015,1.0,11
2018-12-28,0.050233333333333345,1.0,-0.17194285714285715,1.0,0.0,0.0,0.06385000000000002,1.0,16
2018-12-29,0.0,0.0,0.235,1.0,0.0,0.0,0.0,0.0,1
2018-12-30,-0.9613,1.0,0.24695999999999999,1.0,0.0,0.0,-0.9025,1.0,7
2018-12-31,0.3597,1.0,0.35826250000000004,1.0,0.0,0.0,0.8004,1.0,10
2019-01-01,0.39882,1.0,0.20171666666666663,1.0,-0.9626,1.0,-0.05302,1.0,17
2019-01-02,0.25006666666666666,1.0,-0.025175000000000003,1.0,0.0,0.0,0.6185333333333333,1.0,13
2019-01-03,0.916,1.0,-0.68262,1.0,0.0,0.0,0.2850333333333333,1.0,9
2019-01-04,0.05784999999999996,1.0,-0.4032,1.0,0.0,0.0,-0.9657,1.0,5
2019-01-05,0.13155,1.0,0.25885,1.0,0.0,0.0,0.6559,1.0,7
2019-01-06,0.7233,1.0,0.06915,1.0,0.0,0.0,-0.9253,1.0,4
2019-01-07,0.4865,1.0,-0.11568333333333335,1.0,0.0,0.0,-0.12031999999999998,1.0,13
2019-01-08,0.2975,1.0,-0.006416666666666663,1.0,0.0,0.0,-0.05816666666666668,1.0,18
2019-01-09,0.19736666666666666,1.0,-0.0037727272727272583,1.0,0.0,0.0,0.29716666666666663,1.0,17
2019-01-10,0.25189999999999996,1.0,0.68825,1.0,0.0,0.0,-0.5442400000000001,1.0,13
2019-01-11,-0.07333333333333335,1.0,0.019849999999999993,1.0,0.0,0.0,0.56084,1.0,12
2019-01-12,-0.04913333333333333,1.0,0.17404999999999998,1.0,0.0,0.0,-0.16237500000000002,1.0,9
2019-01-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.42216666666666663,1.0,6
2019-01-14,-0.035350000000000034,1.0,0.22468,1.0,-0.0769,1.0,-0.055425,1.0,14
2019-01-15,-0.3509333333333333,1.0,0.53565,1.0,0.0,0.0,0.40337500000000004,1.0,11
2019-01-16,0.26476666666666665,1.0,0.14374000000000003,1.0,0.0,0.0,0.397675,1.0,12
2019-01-17,0.1976,1.0,0.39526666666666666,1.0,0.0,0.0,-0.467175,1.0,11
2019-01-18,-0.2697333333333333,1.0,0.7293000000000001,1.0,0.0,0.0,-0.667675,1.0,12
2019-01-19,0.23625000000000002,1.0,0.35535,1.0,0.0,0.0,-0.6093,1.0,5
2019-01-20,-0.5272666666666667,1.0,0.0947,1.0,0.0,0.0,-0.36445,1.0,6
2019-01-21,0.2930333333333333,1.0,-0.9327,1.0,0.0,0.0,-0.07619999999999999,1.0,10
2019-01-22,0.03296,1.0,-0.5495599999999999,1.0,0.0,0.0,0.11152,1.0,15
2019-01-23,0.37355000000000005,1.0,0.50605,1.0,0.0,0.0,0.6358,1.0,12
2019-01-24,0.24959999999999996,1.0,0.3698666666666666,1.0,0.0,0.0,-0.15046666666666667,1.0,15
2019-01-25,0.9147,1.0,-0.9591,1.0,0.0,0.0,0.022999999999999993,1.0,8
2019-01-26,0.0,0.0,0.4274,1.0,0.0,0.0,-0.0043,1.0,2
2019-01-27,0.0,0.0,0.08976666666666666,1.0,0.0,0.0,0.0,0.0,3
2019-01-28,0.6251,1.0,0.5837600000000001,1.0,0.0998,1.0,-0.06272,1.0,14
2019-01-29,0.530275,1.0,0.425425,1.0,0.0,0.0,0.44013333333333327,1.0,11
2019-01-30,0.29436,1.0,-0.07871428571428572,1.0,0.0,0.0,0.2176,1.0,16
2019-01-31,0.9175,1.0,0.627675,1.0,0.0,0.0,0.32763333333333333,1.0,12
2019-02-01,0.48895,1.0,-0.446,1.0,0.0,0.0,-0.0602,1.0,9
2019-02-02,0.0727,1.0,0.1509,1.0,0.0,0.0,-0.2921,1.0,4
2019-02-03,0.2714,1.0,0.177,1.0,0.8753,1.0,-0.47795,1.0,6
2019-02-04,0.2932,1.0,-0.516925,1.0,0.0,0.0,-0.06592500000000001,1.0,12
2019-02-05,0.867,1.0,-0.6367,1.0,-0.1662,1.0,-0.031800000000000016,1.0,6
2019-02-06,0.46505,1.0,0.41615,1.0,0.0,0.0,-0.182825,1.0,8
2019-02-07,-0.13432,1.0,0.08463333333333338,1.0,0.0,0.0,-0.018199999999999994,1.0,10
2019-02-08,0.252125,1.0,0.17152499999999998,1.0,0.0,0.0,0.2992666666666667,1.0,11
2019-02-09,-0.32084999999999997,1.0,0.0,0.0,0.0,0.0,0.019424999999999998,1.0,6
2019-02-10,-0.7047,1.0,0.0,0.0,0.0,0.0,0.12172500000000001,1.0,5
2019-02-11,-0.010475000000000007,1.0,0.29355714285714285,1.0,0.0,0.0,0.03286666666666667,1.0,17
2019-02-12,0.10454,1.0,0.2782142857142857,1.0,0.0,0.0,-0.27299999999999996,1.0,18
2019-02-13,0.39727142857142855,1.0,-0.9288,1.0,0.0,0.0,-0.054400000000000004,1.0,13
2019-02-14,0.4510166666666667,1.0,-0.056650000000000006,1.0,0.0,0.0,-0.92865,1.0,12
2019-02-15,0.0334,1.0,-0.02859999999999996,1.0,0.0,0.0,0.69685,1.0,7
2019-02-16,0.3949,1.0,0.8936,1.0,0.0,0.0,0.226,1.0,3
2019-02-17,-0.3494,1.0,0.47341666666666665,1.0,0.0,0.0,0.0,0.0,7
2019-02-18,0.21765,1.0,-0.23425,1.0,0.0,0.0,-0.8498,1.0,7
2019-02-19,0.0,0.0,0.38055,1.0,0.0,0.0,-0.3662,1.0,5
2019-02-20,-0.062119999999999974,1.0,0.2539,1.0,0.0,0.0,0.59745,1.0,13
2019-02-21,-0.175375,1.0,0.499525,1.0,0.0,0.0,0.014999999999999977,1.0,11
2019-02-22,0.08241250000000001,1.0,0.39838181818181817,1.0,0.0,0.0,0.21386666666666665,1.0,25
2019-02-23,0.0,0.0,0.8971,1.0,0.0,0.0,0.8868,1.0,2
2019-02-24,0.0,0.0,-0.2609,1.0,0.0,0.0,0.0,0.0,2
2019-02-25,0.16090000000000002,1.0,-0.01999999999999998,1.0,0.0,0.0,-0.1125,1.0,10
2019-02-26,-0.9551,1.0,0.4030666666666667,1.0,0.0,0.0,-0.07606666666666666,1.0,7
2019-02-27,0.125,1.0,0.18477500000000002,1.0,0.0,0.0,-0.0722,1.0,10
2019-02-28,0.5479666666666666,1.0,0.9047999999999999,1.0,0.0,0.0,-0.33305,1.0,8
2019-03-01,0.278175,1.0,0.6012,1.0,0.0,0.0,-0.39559999999999995,1.0,7
2019-03-02,0.77005,1.0,0.2145,1.0,0.0,0.0,0.05193333333333333,1.0,9
2019-03-03,-0.4578,1.0,0.0,0.0,0.9224,1.0,-0.09855,1.0,7
2019-03-04,0.45285000000000003,1.0,0.11208,1.0,0.0,0.0,0.5684666666666667,1.0,10
2019-03-05,0.4737,1.0,0.47045,1.0,0.0,0.0,-0.36625,1.0,6
2019-03-06,0.0,0.0,0.44025,1.0,0.0,0.0,0.26558000000000004,1.0,9
2019-03-07,0.4945,1.0,-0.04096666666666667,1.0,0.0,0.0,0.28335,1.0,7
2019-03-08,0.16696000000000003,1.0,0.33696666666666664,1.0,0.0,0.0,-0.46245,1.0,10
2019-03-09,0.8944,1.0,0.4479,1.0,0.0,0.0,0.3792,1.0,4
2019-03-11,0.7798,1.0,0.4698333333333333,1.0,0.0,0.0,-0.07614999999999998,1.0,8
2019-03-12,0.0168,1.0,-0.39654,1.0,0.0,0.0,-0.41286666666666666,1.0,12
2019-03-13,0.32420000000000004,1.0,0.29746666666666666,1.0,0.0,0.0,-0.4714625,1.0,13
2019-03-14,0.7370666666666666,1.0,0.5580666666666666,1.0,0.0,0.0,0.04396666666666666,1.0,12
2019-03-15,0.245225,1.0,0.40435,1.0,0.0,0.0,0.15768333333333331,1.0,12
2019-03-16,0.0,0.0,0.38273333333333337,1.0,0.0,0.0,-0.2823,1.0,7
2019-03-17,-0.9401,1.0,0.0,0.0,0.0,0.0,0.7264,1.0,2
2019-03-18,0.0228,1.0,0.48163333333333336,1.0,0.0,0.0,-0.034487500000000004,1.0,15
2019-03-19,0.1058,1.0,0.3862666666666667,1.0,0.0,0.0,-0.233675,1.0,8
2019-03-20,0.22240000000000001,1.0,0.01200000000000001,1.0,0.0,0.0,0.410475,1.0,9
2019-03-21,0.0791,1.0,0.23494285714285715,1.0,0.0,0.0,0.2457666666666667,1.0,13
2019-03-22,0.6813,1.0,-0.06049999999999997,1.0,0.0,0.0,0.18858333333333333,1.0,11
2019-03-23,0.0,0.0,0.0181,1.0,-0.8716,1.0,0.0564,1.0,3
2019-03-24,0.7731,1.0,0.0,0.0,0.0,0.0,0.6493,1.0,2
2019-03-25,0.062,1.0,-0.025766666666666677,1.0,0.0,0.0,0.1844,1.0,8
2019-03-26,0.07724999999999999,1.0,-0.029849999999999988,1.0,0.0,0.0,0.28043333333333337,1.0,9
2019-03-27,0.33449999999999996,1.0,0.42345714285714287,1.0,0.0,0.0,-0.16198571428571432,1.0,16
2019-03-28,0.4565166666666667,1.0,0.32886666666666664,1.0,0.0,0.0,0.21484285714285714,1.0,19
2019-03-29,0.003866666666666648,1.0,0.3737333333333333,1.0,0.0,0.0,0.031,1.0,13
2019-03-30,-0.0461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-03-31,0.33909999999999996,1.0,0.3416666666666666,1.0,0.0,0.0,-0.0125,1.0,6
2019-04-01,-0.7053499999999999,1.0,0.422075,1.0,-0.2358,1.0,0.20371999999999998,1.0,16
2019-04-02,0.0,0.0,0.376625,1.0,0.0,0.0,0.3406,1.0,12
2019-04-03,-0.924,1.0,-0.48929999999999996,1.0,0.0,0.0,-0.5137666666666667,1.0,8
2019-04-04,-0.9153,1.0,0.53364,1.0,0.0,0.0,0.24895,1.0,10
2019-04-05,0.005766666666666667,1.0,0.44035,1.0,-0.794,1.0,-0.132575,1.0,10
2019-04-06,0.4444,1.0,0.0,0.0,0.0,0.0,-0.43165000000000003,1.0,5
2019-04-07,-0.025499999999999995,1.0,-0.0945,1.0,0.0,0.0,-0.24093333333333333,1.0,6
2019-04-08,-0.4580333333333333,1.0,0.4760333333333333,1.0,-0.33895,1.0,0.46445000000000003,1.0,12
2019-04-09,0.418,1.0,0.14973999999999998,1.0,0.0,0.0,-0.32759999999999995,1.0,20
2019-04-10,0.351475,1.0,0.24117499999999997,1.0,0.0,0.0,0.12148571428571428,1.0,15
2019-04-11,-0.15523333333333336,1.0,0.3505,1.0,0.0,0.0,-0.22525,1.0,9
2019-04-12,0.0,0.0,0.134475,1.0,0.0,0.0,-0.007466666666666659,1.0,7
2019-04-13,0.451,1.0,0.133,1.0,0.0,0.0,-0.14350000000000002,1.0,5
2019-04-14,-0.27809999999999996,1.0,0.0,0.0,0.0,0.0,-0.2666,1.0,3
2019-04-15,0.17096666666666668,1.0,0.0,0.0,0.0,0.0,0.16902,1.0,8
2019-04-16,0.2596333333333333,1.0,0.0,0.0,0.0,0.0,-0.2531833333333333,1.0,9
2019-04-17,0.03,1.0,0.48165,1.0,0.0,0.0,0.16970000000000002,1.0,10
2019-04-18,-0.45816,1.0,0.1115,1.0,0.0,0.0,0.46015,1.0,8
2019-04-19,0.0,0.0,0.0021,1.0,0.0,0.0,0.50725,1.0,5
2019-04-20,0.43215000000000003,1.0,0.0,0.0,0.0,0.0,0.08036666666666666,1.0,5
2019-04-21,-0.7216,1.0,0.5804,1.0,0.0,0.0,0.2353,1.0,3
2019-04-22,-0.010499999999999982,1.0,-0.15261666666666668,1.0,0.0,0.0,-0.9589,1.0,11
2019-04-23,0.9177,1.0,0.25126,1.0,0.0,0.0,0.22376666666666667,1.0,9
2019-04-24,0.005375000000000005,1.0,-0.44655,1.0,0.0,0.0,0.007425000000000001,1.0,16
2019-04-25,0.2823333333333333,1.0,0.8205,1.0,0.0,0.0,-0.03377999999999999,1.0,9
2019-04-26,0.19428333333333336,1.0,0.67875,1.0,0.0,0.0,-0.47500000000000003,1.0,12
2019-04-27,0.8525,1.0,0.0,0.0,-0.2663,1.0,0.1454,1.0,3
2019-04-28,0.3602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2019-04-29,0.596,1.0,-0.0232,1.0,0.0,0.0,0.1171,1.0,5
2019-04-30,-0.17466666666666666,1.0,0.637725,1.0,0.0,0.0,-0.11324000000000001,1.0,12
2019-05-01,0.0,0.0,0.1408666666666667,1.0,0.0,0.0,0.7722,1.0,4
2019-05-02,-0.5509999999999999,1.0,-0.048250000000000015,1.0,0.0,0.0,-0.319425,1.0,8
2019-05-03,0.563775,1.0,0.285075,1.0,0.0,0.0,0.10425714285714285,1.0,15
2019-05-04,-0.18426666666666666,1.0,0.60395,1.0,0.0,0.0,0.300075,1.0,9
2019-05-05,-0.9643,1.0,0.60975,1.0,0.0,0.0,0.33784000000000003,1.0,8
2019-05-06,0.9146,1.0,-0.2445,1.0,-0.1193,1.0,0.143425,1.0,10
2019-05-07,-0.87015,1.0,-0.30367500000000003,1.0,0.0,0.0,-0.1400428571428571,1.0,13
2019-05-08,0.44395,1.0,0.12588,1.0,0.0,0.0,-0.06345,1.0,15
2019-05-09,0.3172,1.0,-0.028350000000000042,1.0,0.0,0.0,-0.2502833333333333,1.0,11
2019-05-10,-0.23365,1.0,-0.4341,1.0,0.0,0.0,0.11917142857142857,1.0,15
2019-05-11,-0.8555,1.0,0.3418,1.0,0.0,0.0,-0.2037,1.0,4
2019-05-12,0.2174,1.0,-0.060699999999999976,1.0,0.0,0.0,0.29009999999999997,1.0,6
2019-05-13,-0.27976666666666666,1.0,-0.4168,1.0,0.0,0.0,0.1290375,1.0,13
2019-05-14,0.0,0.0,0.18631999999999999,1.0,0.8468,1.0,0.32135,1.0,10
2019-05-15,0.0,0.0,-0.04243333333333332,1.0,0.0,0.0,0.68894,1.0,8
2019-05-16,0.26525,1.0,0.681075,1.0,-0.4881,1.0,0.0367,1.0,11
2019-05-17,-0.32216666666666666,1.0,0.45245,1.0,-0.41464999999999996,1.0,0.055749999999999994,1.0,11
2019-05-18,0.0,0.0,0.9213,1.0,-0.4788,1.0,0.009933333333333336,1.0,6
2019-05-19,-0.8623,1.0,-0.2262,1.0,0.0266,1.0,-0.021950000000000004,1.0,5
2019-05-20,-0.08868000000000001,1.0,0.3745,1.0,-0.7083,1.0,-0.16655714285714282,1.0,14
2019-05-21,0.6102,1.0,0.0166,1.0,0.0,0.0,-0.21634285714285714,1.0,11
2019-05-22,0.03807999999999999,1.0,0.021366666666666673,1.0,0.0,0.0,-0.15824,1.0,13
2019-05-23,-0.67445,1.0,-0.942,1.0,0.0,0.0,-0.2426,1.0,6
2019-05-24,0.124,1.0,0.25825,1.0,0.0,0.0,0.31916666666666665,1.0,11
2019-05-25,0.3916,1.0,0.0,0.0,0.0,0.0,-0.037674999999999986,1.0,6
2019-05-26,0.783,1.0,-0.4153,1.0,0.2653,1.0,0.8549,1.0,5
2019-05-27,0.3317,1.0,0.0,0.0,0.1283,1.0,-0.1082,1.0,9
2019-05-28,-0.05857499999999999,1.0,0.44605,1.0,0.0,0.0,-0.24716666666666667,1.0,9
2019-05-29,0.2362,1.0,-0.07039999999999998,1.0,0.7338,1.0,0.104075,1.0,11
2019-05-30,-0.1897333333333333,1.0,0.1789,1.0,0.0,0.0,-0.08509999999999998,1.0,9
2019-05-31,0.11520000000000001,1.0,-0.4118,1.0,0.73755,1.0,-0.2632333333333333,1.0,8
2019-06-01,-0.687,1.0,-0.6192,1.0,0.0,0.0,-0.9598,1.0,3
2019-06-02,-0.2477,1.0,0.0,0.0,0.0,0.0,-0.0005,1.0,3
2019-06-03,-0.10865714285714287,1.0,0.1512666666666667,1.0,0.0,0.0,0.23683333333333334,1.0,13
2019-06-04,0.0,0.0,-0.0128,1.0,0.0,0.0,0.8959,1.0,2
2019-06-05,-0.9555,1.0,0.5244,1.0,0.0,0.0,-0.461675,1.0,6
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,1.0,1
2019-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.18666666666666668,1.0,3
2019-06-09,-0.9472,1.0,0.0,0.0,0.0,0.0,0.0554,1.0,2
2019-06-10,-0.1489,1.0,0.1252,1.0,0.0,0.0,-0.24185,1.0,10
2019-06-11,-0.5082,1.0,0.01014000000000001,1.0,0.0,0.0,0.17708333333333334,1.0,13
2019-06-12,0.39490000000000003,1.0,-0.1187,1.0,0.0,0.0,-0.1926909090909091,1.0,14
2019-06-13,-0.36051666666666665,1.0,-0.8797,1.0,0.0,0.0,0.27147142857142853,1.0,14
2019-06-14,0.28159999999999996,1.0,0.6504,1.0,0.0,0.0,-0.13718181818181818,1.0,18
2019-06-15,0.4139,1.0,0.25686666666666663,1.0,0.0,0.0,0.0,0.0,4
2019-06-16,0.235275,1.0,0.0,0.0,0.0,0.0,0.1074,1.0,5
2019-06-17,-0.029649999999999954,1.0,0.51115,1.0,0.0,0.0,-0.06838000000000001,1.0,9
2019-06-18,-0.009066666666666667,1.0,0.7909,1.0,0.0,0.0,-0.040283333333333345,1.0,10
2019-06-19,0.0442,1.0,0.2655,1.0,0.0,0.0,-0.0916,1.0,9
2019-06-20,-0.7578666666666667,1.0,0.4416,1.0,0.0,0.0,-0.19562857142857143,1.0,13
2019-06-21,0.607,1.0,0.05556000000000001,1.0,0.0,0.0,0.02285000000000001,1.0,14
2019-06-22,0.0703,1.0,0.7574,1.0,0.0,0.0,0.0051,1.0,4
2019-06-23,0.0,0.0,0.9003,1.0,0.6165,1.0,0.4792,1.0,4
2019-06-24,-0.1479,1.0,0.32442499999999996,1.0,0.0,0.0,0.14943333333333333,1.0,12
2019-06-25,0.0,0.0,0.301475,1.0,0.0,0.0,0.12444999999999999,1.0,12
2019-06-26,-0.2830333333333333,1.0,-0.07903999999999999,1.0,0.0,0.0,-0.1555,1.0,10
2019-06-27,0.06150000000000002,1.0,0.5725,1.0,0.0,0.0,-0.12705714285714284,1.0,18
2019-06-28,-0.29516,1.0,0.11930000000000002,1.0,0.0,0.0,-0.33976,1.0,14
2019-06-29,0.7892,1.0,0.3619,1.0,0.8282,1.0,-0.42085,1.0,5
2019-06-30,-0.796,1.0,-0.0255,1.0,0.0,0.0,0.0,0.0,2
2019-07-01,0.1562,1.0,0.23891,1.0,0.0,0.0,0.21376,1.0,16
2019-07-02,0.149925,1.0,-0.28293333333333337,1.0,0.0,0.0,0.0103,1.0,8
2019-07-03,-0.08356666666666664,1.0,0.42956666666666665,1.0,0.0724,1.0,0.07857272727272728,1.0,21
2019-07-04,-0.09210000000000002,1.0,0.6374,1.0,0.0,0.0,0.31037,1.0,15
2019-07-05,-0.23395000000000002,1.0,-0.01473333333333334,1.0,0.0,0.0,0.3486,1.0,14
2019-07-06,-0.48606666666666665,1.0,0.0,0.0,0.0,0.0,0.03326666666666666,1.0,6
2019-07-07,-0.66425,1.0,-0.42465,1.0,0.0,0.0,0.17189999999999997,1.0,7
2019-07-08,0.04015,1.0,0.4645,1.0,0.0,0.0,0.5751333333333334,1.0,9
2019-07-09,0.4372,1.0,0.11150000000000002,1.0,0.0,0.0,0.3987428571428571,1.0,12
2019-07-10,-0.12906666666666666,1.0,0.22292499999999998,1.0,0.0,0.0,-0.06287999999999998,1.0,15
2019-07-11,-0.5371333333333334,1.0,0.8815500000000001,1.0,0.0,0.0,-0.19299999999999998,1.0,11
2019-07-12,-0.41745,1.0,0.0,0.0,-0.122,1.0,-0.40062,1.0,8
2019-07-13,0.0,0.0,-0.49855,1.0,0.0,0.0,-0.20832,1.0,7
2019-07-14,-0.9623,1.0,0.0,0.0,0.0,0.0,0.643,1.0,2
2019-07-15,0.201375,1.0,0.45763333333333334,1.0,0.0,0.0,-0.18234,1.0,12
2019-07-16,-0.8189,1.0,0.54345,1.0,0.0,0.0,-0.14952000000000001,1.0,8
2019-07-17,-0.18645,1.0,-0.28441666666666665,1.0,0.0,0.0,0.0069666666666666766,1.0,11
2019-07-18,0.15468333333333337,1.0,0.01084999999999997,1.0,0.0,0.0,-0.10592000000000001,1.0,18
2019-07-19,-0.5288666666666667,1.0,0.141775,1.0,0.0,0.0,-0.09140000000000001,1.0,14
2019-07-20,0.019049999999999997,1.0,0.0277,1.0,0.0,0.0,-0.23035000000000003,1.0,5
2019-07-21,0.0,0.0,0.1023,1.0,0.0,0.0,0.0,0.0,1
2019-07-22,0.11565,1.0,-0.16465000000000002,1.0,0.0,0.0,0.15084,1.0,9
2019-07-23,0.0303,1.0,0.22078333333333333,1.0,0.0,0.0,0.5862,1.0,8
2019-07-24,-0.06988333333333334,1.0,-0.2346,1.0,0.0,0.0,-0.7501666666666668,1.0,11
2019-07-25,-0.31778333333333336,1.0,0.2119,1.0,0.0,0.0,-0.2880333333333333,1.0,12
2019-07-26,0.0513,1.0,-0.06114999999999998,1.0,0.0,0.0,0.10883636363636363,1.0,14
2019-07-27,-0.39305,1.0,0.0,0.0,0.0,0.0,-0.2882,1.0,5
2019-07-28,-0.8414,1.0,0.4544,1.0,0.0,0.0,0.0,0.0,2
2019-07-29,0.0,0.0,0.2737,1.0,0.0,0.0,-0.006066666666666665,1.0,4
2019-07-30,-0.8619,1.0,-0.20099999999999998,1.0,0.0,0.0,-0.2285,1.0,9
2019-07-31,-0.44889999999999997,1.0,-0.28396666666666665,1.0,0.0,0.0,-0.051539999999999996,1.0,10
2019-08-01,0.453625,1.0,0.4208,1.0,0.0,0.0,0.0038666666666666537,1.0,11
2019-08-02,0.0374,1.0,-0.07324,1.0,0.0,0.0,0.20768571428571428,1.0,13
2019-08-03,-0.8827,1.0,-0.08184999999999999,1.0,0.0,0.0,0.0,0.0,4
2019-08-04,-0.5527000000000001,1.0,0.0943,1.0,0.0,0.0,-0.6356,1.0,5
2019-08-05,-0.7175333333333334,1.0,0.30496666666666666,1.0,0.0,0.0,0.2833,1.0,7
