date,sentiment_score,article_count,positive_count,negative_count,neutral_count,sentiment_label,macro_pakistan_score,psx_market_score,energy_oil_score,banking_finance_score,geopolitical_global_score,political_stability_score,pakistani_media_score,international_media_pakistan_score,psx_official_corporate_score,sector_specific_score
2019-07-28,0.38786666666666664,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.2461,0.0031,0.38786666666666664,0.35085,0.5769,0.0,0.0
2019-07-29,0.0151,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0151,0.0031,0.38786666666666664,0.35085,0.5769,0.0,0.0
2019-07-30,0.0151,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0151,0.0031,0.38786666666666664,0.35085,0.5769,0.0,0.0
2019-07-31,0.5801,1,1,0,0,positive,0.0481,0.1272,0.1717,0.5801,0.0031,0.38786666666666664,0.35085,0.5769,0.0,0.0
2019-08-01,0.1381,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.5801,0.0031,0.1381,0.35085,0.5769,0.0,0.0
2019-08-02,0.1284,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.5801,0.0031,0.1284,0.35085,0.5769,0.0,0.0
2019-08-03,0.1284,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.5801,0.0031,0.1284,0.35085,0.5769,0.0,0.0
2019-08-04,0.1284,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.5801,0.0031,0.1284,0.35085,0.5769,0.0,0.0
2019-08-05,-0.22679999999999997,2,0,1,1,negative,0.0481,0.1272,0.1717,0.4037,0.0031,-0.8573,0.35085,0.5769,0.0,0.0
2019-08-06,-0.22679999999999997,0,0,0,0,negative,0.0481,0.1272,0.1717,0.4037,0.0031,-0.8573,0.35085,0.5769,0.0,0.0
2019-08-07,-0.7974,2,0,2,0,negative,0.0481,0.1272,0.1717,0.4037,0.0031,-0.7974,0.35085,0.5769,0.0,0.0
2019-08-08,-0.16566666666666666,3,0,1,2,neutral,0.0481,0.1272,0.1717,0.276,0.0031,-0.3865,0.35085,0.5769,0.0,0.0
2019-08-09,-0.16566666666666666,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.276,0.0031,-0.3865,0.35085,0.5769,0.0,0.0
2019-08-10,-0.16566666666666666,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.276,0.0031,-0.3865,0.35085,0.5769,0.0,0.0
2019-08-11,-0.16566666666666666,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.276,0.0031,-0.3865,0.35085,0.5769,0.0,0.0
2019-08-12,-0.16566666666666666,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.276,0.0031,-0.3865,0.35085,0.5769,0.0,0.0
2019-08-13,-0.16566666666666666,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.276,0.0031,-0.3865,0.35085,0.5769,0.0,0.0
2019-08-14,-0.16566666666666666,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.276,0.0031,-0.3865,0.35085,0.5769,0.0,0.0
2019-08-15,-0.16566666666666666,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.276,0.0031,-0.3865,0.35085,0.5769,0.0,0.0
2019-08-16,0.019799999999999998,3,0,0,3,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,-0.004700000000000003,0.35085,0.5769,0.0,0.0
2019-08-17,0.019799999999999998,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,-0.004700000000000003,0.35085,0.5769,0.0,0.0
2019-08-18,0.019799999999999998,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,-0.004700000000000003,0.35085,0.5769,0.0,0.0
2019-08-19,0.0403,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,0.0403,0.35085,0.5769,0.0,0.0
2019-08-20,0.03675,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,0.03675,0.35085,0.5769,0.0,0.0
2019-08-21,0.0578,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,0.0578,0.35085,0.5769,0.0,0.0
2019-08-22,0.0578,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,0.0578,0.35085,0.5769,0.0,0.0
2019-08-23,-0.2631,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,-0.2631,0.35085,0.5769,0.0,0.0
2019-08-24,-0.2631,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,-0.2631,0.35085,0.5769,0.0,0.0
2019-08-25,-0.2631,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,-0.2631,0.35085,0.5769,0.0,0.0
2019-08-26,0.1968,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,0.1968,0.35085,0.5769,0.0,0.0
2019-08-27,0.1968,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,0.1968,0.35085,0.5769,0.0,0.0
2019-08-28,0.1968,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0688,0.0031,0.1968,0.35085,0.5769,0.0,0.0
2019-08-29,0.9058,1,1,0,0,positive,0.0481,0.1272,0.1717,0.9058,0.0031,0.1968,0.35085,0.5769,0.0,0.0
2019-08-30,0.9058,0,0,0,0,positive,0.0481,0.1272,0.1717,0.9058,0.0031,0.1968,0.35085,0.5769,0.0,0.0
2019-08-31,0.9058,0,0,0,0,positive,0.0481,0.1272,0.1717,0.9058,0.0031,0.1968,0.35085,0.5769,0.0,0.0
2019-09-01,0.9058,0,0,0,0,positive,0.0481,0.1272,0.1717,0.9058,0.0031,0.1968,0.35085,0.5769,0.0,0.0
2019-09-02,0.9058,0,0,0,0,positive,0.0481,0.1272,0.1717,0.9058,0.0031,0.1968,0.35085,0.5769,0.0,0.0
2019-09-03,0.0079,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.9058,0.0031,0.0079,0.35085,0.5769,0.0,0.0
2019-09-04,0.0079,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.9058,0.0031,0.0079,0.35085,0.5769,0.0,0.0
2019-09-05,0.06735,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.0621,0.0031,0.0726,0.35085,0.5769,0.0,0.0
2019-09-06,0.06735,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0621,0.0031,0.0726,0.35085,0.5769,0.0,0.0
2019-09-07,0.06735,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0621,0.0031,0.0726,0.35085,0.5769,0.0,0.0
2019-09-08,0.06735,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0621,0.0031,0.0726,0.35085,0.5769,0.0,0.0
2019-09-09,0.06735,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0621,0.0031,0.0726,0.35085,0.5769,0.0,0.0
2019-09-10,0.06735,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0621,0.0031,0.0726,0.35085,0.5769,0.0,0.0
2019-09-11,0.02816666666666667,3,0,0,3,neutral,0.0481,0.1272,0.1717,0.0544,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-12,0.163,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.163,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-13,0.0216,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-14,0.0216,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-15,0.0216,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-16,0.0216,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-17,0.0216,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-18,0.0216,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-19,0.0216,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,0.015050000000000001,0.35085,0.5769,0.0,0.0
2019-09-20,-0.0947,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,-0.0947,0.35085,0.5769,0.0,0.0
2019-09-21,-0.0947,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,-0.0947,0.35085,0.5769,0.0,0.0
2019-09-22,-0.0947,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0216,0.0031,-0.0947,0.35085,0.5769,0.0,0.0
2019-09-23,0.7556,1,1,0,0,positive,0.0481,0.1272,0.1717,0.7556,0.0031,-0.0947,0.35085,0.5769,0.0,0.0
2019-09-24,-0.35385,2,0,1,1,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.35385,0.35085,0.5769,0.0,0.0
2019-09-25,-0.35385,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.35385,0.35085,0.5769,0.0,0.0
2019-09-26,-0.35385,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.35385,0.35085,0.5769,0.0,0.0
2019-09-27,-0.35385,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.35385,0.35085,0.5769,0.0,0.0
2019-09-28,-0.35385,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.35385,0.35085,0.5769,0.0,0.0
2019-09-29,-0.35385,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.35385,0.35085,0.5769,0.0,0.0
2019-09-30,-0.33285000000000003,2,0,1,1,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.33285000000000003,0.35085,0.5769,0.0,0.0
2019-10-01,-0.33285000000000003,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.33285000000000003,0.35085,0.5769,0.0,0.0
2019-10-02,0.104,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,0.104,0.35085,0.5769,0.0,0.0
2019-10-03,-0.5589,1,0,1,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.5589,0.35085,0.5769,0.0,0.0
2019-10-04,-0.5589,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.5589,0.35085,0.5769,0.0,0.0
2019-10-05,-0.5589,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.5589,0.35085,0.5769,0.0,0.0
2019-10-06,-0.5589,0,0,0,0,negative,0.0481,0.1272,0.1717,0.7556,0.0031,-0.5589,0.35085,0.5769,0.0,0.0
2019-10-07,0.2023,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,0.2023,0.35085,0.5769,0.0,0.0
2019-10-08,-0.1815,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,-0.1815,0.35085,0.5769,0.0,0.0
2019-10-09,-0.1815,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,-0.1815,0.35085,0.5769,0.0,0.0
2019-10-10,-0.1815,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,-0.1815,0.35085,0.5769,0.0,0.0
2019-10-11,0.1476,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,0.1476,0.35085,0.5769,0.0,0.0
2019-10-12,0.1476,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,0.1476,0.35085,0.5769,0.0,0.0
2019-10-13,0.1476,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,0.1476,0.35085,0.5769,0.0,0.0
2019-10-14,-0.059399999999999994,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.7556,0.0031,-0.059399999999999994,0.35085,0.5769,0.0,0.0
2019-10-15,0.0593,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0593,0.0031,-0.059399999999999994,0.35085,0.5769,0.0,0.0
2019-10-16,-0.2455333333333333,3,0,1,2,neutral,0.0481,0.1272,0.1717,0.0593,0.0031,-0.2455333333333333,0.35085,0.5769,0.0,0.0
2019-10-17,-0.35369999999999996,2,0,1,1,negative,0.0481,0.1272,0.1717,0.0593,0.0031,-0.35369999999999996,0.35085,0.5769,0.0,0.0
2019-10-18,0.2601,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.4299,0.0031,0.0903,0.35085,0.5769,0.0,0.0
2019-10-19,0.2601,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.4299,0.0031,0.0903,0.35085,0.5769,0.0,0.0
2019-10-20,0.2601,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.4299,0.0031,0.0903,0.35085,0.5769,0.0,0.0
2019-10-21,-0.8652500000000001,2,0,2,0,negative,0.0481,0.1272,0.1717,0.4299,0.0031,-0.8652500000000001,0.35085,0.5769,0.0,0.0
2019-10-22,0.50605,2,1,0,1,positive,0.0481,0.1272,0.1717,0.8886,0.0031,0.1235,0.35085,0.5769,0.0,0.0
2019-10-23,0.50605,0,0,0,0,positive,0.0481,0.1272,0.1717,0.8886,0.0031,0.1235,0.35085,0.5769,0.0,0.0
2019-10-24,0.10470000000000002,2,0,0,2,neutral,0.0481,0.1272,0.1717,-0.0434,0.0031,0.2528,0.35085,0.5769,0.0,0.0
2019-10-25,0.1603,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.1603,0.0031,0.2528,0.35085,0.5769,0.0,0.0
2019-10-26,0.1603,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1603,0.0031,0.2528,0.35085,0.5769,0.0,0.0
2019-10-27,0.1603,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1603,0.0031,0.2528,0.35085,0.5769,0.0,0.0
2019-10-28,0.3945333333333334,3,1,0,2,neutral,0.0481,0.1272,0.1717,0.4211,0.0031,0.38125000000000003,0.35085,0.5769,0.0,0.0
2019-10-29,0.45725,2,1,0,1,positive,0.0481,0.1272,0.1717,0.45725,0.0031,0.38125000000000003,0.35085,0.5769,0.0,0.0
2019-10-30,-0.853,1,0,1,0,negative,0.0481,0.1272,0.1717,0.45725,0.0031,-0.853,0.35085,0.5769,0.0,0.0
2019-10-31,-0.0397,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.45725,0.0031,-0.0397,0.35085,0.5769,0.0,0.0
2019-11-01,0.022066666666666665,3,0,0,3,neutral,0.0481,0.1272,0.1717,0.0501,0.0031,0.008050000000000002,0.35085,0.5769,0.0,0.0
2019-11-02,0.022066666666666665,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0501,0.0031,0.008050000000000002,0.35085,0.5769,0.0,0.0
2019-11-03,0.022066666666666665,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0501,0.0031,0.008050000000000002,0.35085,0.5769,0.0,0.0
2019-11-04,0.8328,1,1,0,0,positive,0.0481,0.1272,0.1717,0.8328,0.0031,0.008050000000000002,0.35085,0.5769,0.0,0.0
2019-11-05,-0.0292,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.8328,0.0031,-0.0292,0.35085,0.5769,0.0,0.0
2019-11-06,0.005549999999999999,2,1,1,0,positive,0.0481,0.1272,0.1717,0.005549999999999999,0.0031,-0.0292,0.35085,0.5769,0.0,0.0
2019-11-07,0.005549999999999999,0,0,0,0,positive,0.0481,0.1272,0.1717,0.005549999999999999,0.0031,-0.0292,0.35085,0.5769,0.0,0.0
2019-11-08,0.09,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.005549999999999999,0.0031,0.09,0.35085,0.5769,0.0,0.0
2019-11-09,0.09,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.005549999999999999,0.0031,0.09,0.35085,0.5769,0.0,0.0
2019-11-10,0.09,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.005549999999999999,0.0031,0.09,0.35085,0.5769,0.0,0.0
2019-11-11,0.0118,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.005549999999999999,0.0031,0.0118,0.35085,0.5769,0.0,0.0
2019-11-12,-0.8965,1,0,1,0,negative,0.0481,0.1272,0.1717,0.005549999999999999,0.0031,-0.8965,0.35085,0.5769,0.0,0.0
2019-11-13,0.1338,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.1338,0.0031,-0.8965,0.35085,0.5769,0.0,0.0
2019-11-14,0.1338,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1338,0.0031,-0.8965,0.35085,0.5769,0.0,0.0
2019-11-15,-0.8443,1,0,1,0,negative,0.0481,0.1272,0.1717,0.1338,0.0031,-0.8443,0.35085,0.5769,0.0,0.0
2019-11-16,-0.8443,0,0,0,0,negative,0.0481,0.1272,0.1717,0.1338,0.0031,-0.8443,0.35085,0.5769,0.0,0.0
2019-11-17,-0.8443,0,0,0,0,negative,0.0481,0.1272,0.1717,0.1338,0.0031,-0.8443,0.35085,0.5769,0.0,0.0
2019-11-18,0.053649999999999996,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.0017,0.0031,0.1056,0.35085,0.5769,0.0,0.0
2019-11-19,0.053649999999999996,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0017,0.0031,0.1056,0.35085,0.5769,0.0,0.0
2019-11-20,0.053649999999999996,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0017,0.0031,0.1056,0.35085,0.5769,0.0,0.0
2019-11-21,0.0618,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0017,0.0031,0.0618,0.35085,0.5769,0.0,0.0
2019-11-22,0.0274,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0017,0.0031,0.0274,0.35085,0.5769,0.0,0.0
2019-11-23,0.0274,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0017,0.0031,0.0274,0.35085,0.5769,0.0,0.0
2019-11-24,0.0274,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0017,0.0031,0.0274,0.35085,0.5769,0.0,0.0
2019-11-25,-0.6658,1,0,1,0,negative,0.0481,0.1272,0.1717,0.0017,0.0031,-0.6658,0.35085,0.5769,0.0,0.0
2019-11-26,-0.6658,0,0,0,0,negative,0.0481,0.1272,0.1717,0.0017,0.0031,-0.6658,0.35085,0.5769,0.0,0.0
2019-11-27,-0.6658,0,0,0,0,negative,0.0481,0.1272,0.1717,0.0017,0.0031,-0.6658,0.35085,0.5769,0.0,0.0
2019-11-28,0.0397,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.0063,0.0031,0.0731,0.35085,0.5769,0.0,0.0
2019-11-29,0.0397,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0063,0.0031,0.0731,0.35085,0.5769,0.0,0.0
2019-11-30,0.0397,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0063,0.0031,0.0731,0.35085,0.5769,0.0,0.0
2019-12-01,0.0397,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0063,0.0031,0.0731,0.35085,0.5769,0.0,0.0
2019-12-02,0.1252,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0063,0.0031,0.1252,0.35085,0.5769,0.0,0.0
2019-12-03,0.0103,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0063,0.0031,0.0103,0.35085,0.5769,0.0,0.0
2019-12-04,0.0927,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0927,0.0031,0.0103,0.35085,0.5769,0.0,0.0
2019-12-05,0.0927,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0927,0.0031,0.0103,0.35085,0.5769,0.0,0.0
2019-12-06,0.0927,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0927,0.0031,0.0103,0.35085,0.5769,0.0,0.0
2019-12-07,0.0927,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0927,0.0031,0.0103,0.35085,0.5769,0.0,0.0
2019-12-08,0.0927,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0927,0.0031,0.0103,0.35085,0.5769,0.0,0.0
2019-12-09,0.05735,2,1,0,1,positive,0.0481,0.1272,0.1717,0.0235,0.0031,0.0912,0.35085,0.5769,0.0,0.0
2019-12-10,0.0852,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0235,0.0031,0.0852,0.35085,0.5769,0.0,0.0
2019-12-11,0.0852,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0235,0.0031,0.0852,0.35085,0.5769,0.0,0.0
2019-12-12,-0.0019,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0235,0.0031,-0.0019,0.35085,0.5769,0.0,0.0
2019-12-13,0.31945,2,1,0,1,positive,0.0481,0.1272,0.1717,0.6401,0.0031,-0.0012,0.35085,0.5769,0.0,0.0
2019-12-14,0.31945,0,0,0,0,positive,0.0481,0.1272,0.1717,0.6401,0.0031,-0.0012,0.35085,0.5769,0.0,0.0
2019-12-15,0.31945,0,0,0,0,positive,0.0481,0.1272,0.1717,0.6401,0.0031,-0.0012,0.35085,0.5769,0.0,0.0
2019-12-16,0.1048,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.1048,0.0031,-0.0012,0.35085,0.5769,0.0,0.0
2019-12-17,0.1354,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.1048,0.0031,0.1354,0.35085,0.5769,0.0,0.0
2019-12-18,0.0037,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.1048,0.0031,0.0037,0.35085,0.5769,0.0,0.0
2019-12-19,0.0037,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1048,0.0031,0.0037,0.35085,0.5769,0.0,0.0
2019-12-20,-0.04915,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.1048,0.0031,-0.04915,0.35085,0.5769,0.0,0.0
2019-12-21,-0.04915,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1048,0.0031,-0.04915,0.35085,0.5769,0.0,0.0
2019-12-22,-0.04915,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1048,0.0031,-0.04915,0.35085,0.5769,0.0,0.0
2019-12-23,-0.0137,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.1048,0.0031,-0.0137,0.35085,0.5769,0.0,0.0
2019-12-24,-0.5199,1,0,1,0,negative,0.0481,0.1272,0.1717,0.1048,0.0031,-0.5199,0.35085,0.5769,0.0,0.0
2019-12-25,-0.5199,0,0,0,0,negative,0.0481,0.1272,0.1717,0.1048,0.0031,-0.5199,0.35085,0.5769,0.0,0.0
2019-12-26,-0.5199,0,0,0,0,negative,0.0481,0.1272,0.1717,0.1048,0.0031,-0.5199,0.35085,0.5769,0.0,0.0
2019-12-27,-0.5199,0,0,0,0,negative,0.0481,0.1272,0.1717,0.1048,0.0031,-0.5199,0.35085,0.5769,0.0,0.0
2019-12-28,-0.5199,0,0,0,0,negative,0.0481,0.1272,0.1717,0.1048,0.0031,-0.5199,0.35085,0.5769,0.0,0.0
2019-12-29,-0.5199,0,0,0,0,negative,0.0481,0.1272,0.1717,0.1048,0.0031,-0.5199,0.35085,0.5769,0.0,0.0
2019-12-30,-0.5199,0,0,0,0,negative,0.0481,0.1272,0.1717,0.1048,0.0031,-0.5199,0.35085,0.5769,0.0,0.0
2019-12-31,0.0257,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.0257,0.0031,-0.5199,0.35085,0.5769,0.0,0.0
2020-01-01,0.240675,4,1,0,3,neutral,0.0481,0.1272,0.1717,0.8412,0.1188,0.00135,0.35085,0.5769,0.0,0.0
2020-01-02,0.47695,2,1,0,1,positive,0.0481,0.1272,0.1717,0.8412,0.47695,0.00135,0.35085,0.5769,0.0,0.0
2020-01-03,0.021033333333333334,6,0,0,6,neutral,0.0481,0.1272,0.1717,0.092,-0.013499999999999998,0.03735,0.35085,0.5769,0.0,0.0
2020-01-04,0.021033333333333334,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.092,-0.013499999999999998,0.03735,0.35085,0.5769,0.0,0.0
2020-01-05,0.021033333333333334,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.092,-0.013499999999999998,0.03735,0.35085,0.5769,0.0,0.0
2020-01-06,0.596,1,1,0,0,positive,0.0481,0.1272,0.1717,0.596,-0.013499999999999998,0.03735,0.35085,0.5769,0.0,0.0
2020-01-07,0.0037,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.596,-0.013499999999999998,0.0037,0.35085,0.5769,0.0,0.0
2020-01-08,0.10653333333333333,3,0,0,3,neutral,0.0481,0.1272,0.1717,0.1566,0.0815,0.0037,0.35085,0.5769,0.0,0.0
2020-01-09,-0.03826666666666668,3,0,1,2,neutral,0.0481,0.1272,0.1717,0.1566,0.17685,-0.4685,0.35085,0.5769,0.0,0.0
2020-01-10,0.058649999999999994,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.0206,0.17685,0.0967,0.35085,0.5769,0.0,0.0
2020-01-11,0.058649999999999994,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0206,0.17685,0.0967,0.35085,0.5769,0.0,0.0
2020-01-12,0.058649999999999994,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.0206,0.17685,0.0967,0.35085,0.5769,0.0,0.0
2020-01-13,0.0018400000000000014,5,0,1,4,neutral,0.0481,0.1272,0.1717,0.1485,-0.07076666666666666,0.073,0.35085,0.5769,0.0,0.0
2020-01-14,-0.0247,2,0,0,2,neutral,0.0481,0.1272,0.1717,0.1485,0.0195,-0.0689,0.35085,0.5769,0.0,0.0
2020-01-15,-0.0247,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1485,0.0195,-0.0689,0.35085,0.5769,0.0,0.0
2020-01-16,-0.0247,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1485,0.0195,-0.0689,0.35085,0.5769,0.0,0.0
2020-01-17,0.063,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.1485,0.0195,0.063,0.35085,0.5769,0.0,0.0
2020-01-18,0.063,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1485,0.0195,0.063,0.35085,0.5769,0.0,0.0
2020-01-19,0.063,0,0,0,0,neutral,0.0481,0.1272,0.1717,0.1485,0.0195,0.063,0.35085,0.5769,0.0,0.0
2020-01-20,-0.3926,2,0,1,1,negative,0.0481,0.1272,0.1717,0.1485,0.0195,-0.3926,0.35085,0.5769,0.0,0.0
2020-01-21,-0.41369999999999996,4,0,2,2,negative,0.0481,0.1272,0.1717,0.1485,0.0177,-0.8451,0.35085,0.5769,0.0,0.0
2020-01-22,0.0976,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.1485,0.0976,-0.8451,0.35085,0.5769,0.0,0.0
2020-01-23,0.2492,1,0,0,1,neutral,0.0481,0.1272,0.1717,0.2492,0.0976,-0.8451,0.35085,0.5769,0.0,0.0
2020-01-24,-0.29635,2,0,1,1,negative,0.0481,0.1272,0.1717,-0.7642,0.1715,-0.8451,0.35085,0.5769,0.0,0.0
2020-01-25,-0.29635,0,0,0,0,negative,0.0481,0.1272,0.1717,-0.7642,0.1715,-0.8451,0.35085,0.5769,0.0,0.0
2020-01-26,-0.29635,0,0,0,0,negative,0.0481,0.1272,0.1717,-0.7642,0.1715,-0.8451,0.35085,0.5769,0.0,0.0
2020-01-27,0.23595,2,1,0,1,positive,0.0481,0.1272,0.1717,-0.7642,0.23595,-0.8451,0.35085,0.5769,0.0,0.0
2020-01-28,0.40805,2,1,0,1,positive,0.0481,0.1272,0.1717,0.40805,0.23595,-0.8451,0.35085,0.5769,0.0,0.0
2020-01-29,-0.10616,5,0,1,4,neutral,0.0481,0.1272,0.1717,0.40805,0.06163333333333334,-0.35785,0.35085,0.5769,0.0,0.0
